DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2025-09-25,Barranquilla,63.11,719.81,4257.46
2025-09-25,Cartagena,6810.9,1538.26,1232.43
2025-09-26,Bogota,205.08,229.73,1192.89
2025-09-26,Medellin,988.46,1446.21,989.8
2025-09-26,Cali,3364.85,1321.22,1578.53
2025-09-26,Barranquilla,4151.49,2124.46,2091.2
2025-09-26,Cartagena,2215.46,325.02,4103.28
2025-09-27,Bogota,4717.07,2907.69,1419.59
2025-09-27,Medellin,4753.02,2485.68,3773.71
2025-09-27,Cali,164.19,1114.01,7997.28
2025-09-27,Barranquilla,4029.14,199.85,1301.4
2025-09-27,Cartagena,1142.9,1572.04,506.24
2025-09-28,Bogota,514.32,6154.53,5606.69
2025-09-28,Medellin,8992.7,3744.11,7070.28
2025-09-28,Cali,1472.76,173.09,5523.13
2025-09-28,Barranquilla,1023.26,49.71,311.97
2025-09-28,Cartagena,7648.91,1321.34,1123.87
2025-09-29,Bogota,1469.28,1312.69,1003.36
2025-09-29,Medellin,8286.92,698.83,968.96
2025-09-29,Cali,1519.51,4017.88,9680.27
2025-09-29,Barranquilla,7206.71,563.5,3867.35
2025-09-29,Cartagena,20.28,1219.17,927.58
2025-09-30,Bogota,6196.84,2175.04,1913.56
2025-09-30,Medellin,116.83,957.34,520.86
2025-09-30,Cali,608.11,123.15,3426.33
2025-09-30,Barranquilla,51.59,173.33,4106.33
2025-09-30,Cartagena,6552.84,2075.7,3305.66
2025-10-01,Bogota,541.45,718.07,7212.17
2025-10-01,Medellin,4472.51,1421.08,4813.91
2025-10-01,Cali,10621.41,550.38,605.33
2025-10-01,Barranquilla,3985.94,3661.86,5891.94
2025-10-01,Cartagena,76.08,4001.51,2169.62
2025-10-02,Bogota,674.69,2006.84,4832.48
2025-10-02,Medellin,3134.26,1730.16,2371.96
2025-10-02,Cali,1207.26,527.56,511.75
2025-10-02,Barranquilla,3981.15,582.04,688.3
2025-10-02,Cartagena,3151.61,2075.73,2738.48
2025-10-03,Bogota,2921.35,1048.92,1349.75
2025-10-03,Medellin,307.2,2138.63,1842.24
2025-10-03,Cali,12996.69,1294.47,5844.11
2025-10-03,Barranquilla,2308.66,931.39,3188.69
2025-10-03,Cartagena,951.36,5641.96,8538.12
2025-10-04,Bogota,4656.86,3699.47,7155.2
2025-10-04,Medellin,5790.81,2801.96,1035.9
2025-10-04,Cali,3237.7,261.78,644.3
2025-10-04,Barranquilla,5057.08,785.62,6282.7
2025-10-04,Cartagena,566.42,3507.92,4615.14
2025-10-05,Bogota,6744.27,4959.44,1934.86
2025-10-05,Medellin,3755.25,597.24,1224.33
2025-10-05,Cali,4732.46,902.7,6695.46
2025-10-05,Barranquilla,375.82,1811.18,5785.12
2025-10-05,Cartagena,2331.68,2374.41,480.79
2025-10-06,Bogota,6111.46,504.29,2889.59
2025-10-06,Medellin,3980.99,197.19,2800.04
2025-10-06,Cali,549.71,3859.42,3400.61
2025-10-06,Barranquilla,350.7,847.43,1006.14
2025-10-06,Cartagena,5368.13,2286.28,4846.46
2025-10-07,Bogota,3394.77,821.05,2999.18
2025-10-07,Medellin,12120.29,223.68,7686.48
2025-10-07,Cali,1853.14,5320.12,5478.32
2025-10-07,Barranquilla,569.9,1279.46,2638.49
2025-10-07,Cartagena,1121.84,1364.42,1581.3
2025-10-08,Bogota,472.49,3361.23,3315.01
2025-10-08,Medellin,2250.28,398.89,7107.0
2025-10-08,Cali,7595.19,660.77,1510.39
2025-10-08,Barranquilla,2109.19,1073.16,308.37
2025-10-08,Cartagena,237.93,195.47,968.77
2025-10-09,Bogota,803.54,779.36,3883.09
2025-10-09,Medellin,4532.2,3386.56,3957.69
2025-10-09,Cali,4761.64,4314.94,7594.44
2025-10-09,Barranquilla,976.27,594.04,941.02
2025-10-09,Cartagena,7094.1,896.9,895.56
2025-10-10,Bogota,1636.81,15.35,3340.52
2025-10-10,Medellin,4224.36,920.71,3090.56
2025-10-10,Cali,1909.28,4231.3,3506.37
2025-10-10,Barranquilla,5817.45,934.4,91.26
2025-10-10,Cartagena,2353.09,2659.23,5512.83
2025-10-11,Bogota,2208.15,36.14,1010.8
2025-10-11,Medellin,1032.59,540.57,5649.1
2025-10-11,Cali,1585.5,2066.48,624.01
2025-10-11,Barranquilla,4064.36,2753.63,2214.76
2025-10-11,Cartagena,937.23,567.3,284.13
2025-10-12,Bogota,2857.12,17.07,6478.98
2025-10-12,Medellin,752.83,2239.57,38.0
2025-10-12,Cali,4260.26,1697.14,59.95
2025-10-12,Barranquilla,878.06,31.95,1022.76
2025-10-12,Cartagena,4291.74,1646.85,4876.03
2025-10-13,Bogota,2990.9,1440.32,2789.41
2025-10-13,Medellin,3472.23,106.72,119.91
2025-10-13,Cali,2030.07,890.65,6036.23
2025-10-13,Barranquilla,928.64,872.42,613.07
2025-10-13,Cartagena,2265.13,2607.13,1524.81
2025-10-14,Bogota,4605.63,1216.98,337.14
2025-10-14,Medellin,3455.61,1689.85,10975.8
2025-10-14,Cali,9129.89,1655.67,24.89
2025-10-14,Barranquilla,1730.61,1579.13,8269.85
2025-10-14,Cartagena,586.48,3920.14,741.22
2025-10-15,Bogota,1697.4,2509.7,1173.16
2025-10-15,Medellin,1521.21,2054.65,1195.27
2025-10-15,Cali,491.42,189.22,781.6
2025-10-15,Barranquilla,7341.71,1754.76,751.73
2025-10-15,Cartagena,4126.46,306.01,10386.28
2025-10-16,Bogota,123.64,30.08,1863.95
2025-10-16,Medellin,3544.6,1622.28,1600.07
2025-10-16,Cali,782.96,210.48,915.93
2025-10-16,Barranquilla,3460.33,1611.83,7564.42
2025-10-16,Cartagena,6837.55,3142.29,3049.26
2025-10-17,Bogota,2240.75,3316.08,2172.07
2025-10-17,Medellin,4140.4,712.64,1143.37
2025-10-17,Cali,3534.41,3354.05,12749.55
2025-10-17,Barranquilla,3817.28,112.07,1166.68
2025-10-17,Cartagena,2930.92,1780.6,339.22
2025-10-18,Bogota,318.73,708.98,4339.62
2025-10-18,Medellin,465.88,1274.69,1360.44
2025-10-18,Cali,3932.05,346.99,841.42
2025-10-18,Barranquilla,2355.52,431.81,4097.86
2025-10-18,Cartagena,6705.04,2973.22,2498.09
2025-10-19,Bogota,124.33,1451.99,525.56
2025-10-19,Medellin,843.59,1769.03,2696.35
2025-10-19,Cali,7102.84,614.09,3664.89
2025-10-19,Barranquilla,1335.16,992.44,3853.5
2025-10-19,Cartagena,2009.54,579.38,981.72
2025-10-20,Bogota,5129.61,394.88,2618.67
2025-10-20,Medellin,915.07,9.02,1432.47
2025-10-20,Cali,7588.79,3540.06,9555.41
2025-10-20,Barranquilla,359.65,1698.8,2374.74
2025-10-20,Cartagena,4600.13,2203.88,3107.69
2025-10-21,Bogota,1139.42,78.82,719.36
2025-10-21,Medellin,308.13,2098.21,5778.77
2025-10-21,Cali,1873.08,159.86,2064.9
2025-10-21,Barranquilla,3206.44,1966.37,3901.68
2025-10-21,Cartagena,5565.67,1549.59,251.69
2025-10-22,Bogota,116.53,3040.4,2335.3
2025-10-22,Medellin,1693.52,2616.59,2224.32
2025-10-22,Cali,11590.86,542.24,4368.16
2025-10-22,Barranquilla,242.74,2428.37,4860.57
2025-10-22,Cartagena,1404.62,268.27,1956.83
2025-10-23,Bogota,3163.48,1696.4,2022.49
2025-10-23,Medellin,5616.46,189.6,1828.48
2025-10-23,Cali,1038.29,511.67,3913.75
2025-10-23,Barranquilla,1517.77,2177.67,1972.98
2025-10-23,Cartagena,929.92,1418.49,3335.53
2025-10-24,Bogota,973.08,56.83,3966.12
2025-10-24,Medellin,1195.4,1027.9,2718.74
2025-10-24,Cali,3807.4,1151.49,1073.92
2025-10-24,Barranquilla,2679.09,2666.97,1597.59
2025-10-24,Cartagena,2222.1,1376.41,1514.58
2025-10-25,Bogota,9017.51,82.93,5462.52
2025-10-25,Medellin,4050.45,627.99,948.97
2025-10-25,Cali,758.64,1349.06,4266.26
2025-10-25,Barranquilla,2997.52,5260.31,4361.07
2025-10-25,Cartagena,2162.58,606.63,2492.71
2025-10-26,Bogota,2559.8,5180.48,2060.26
2025-10-26,Medellin,2617.46,1018.17,5439.77
2025-10-26,Cali,5562.3,771.73,9365.01
2025-10-26,Barranquilla,4993.31,654.18,2699.64
2025-10-26,Cartagena,4317.42,1080.36,1735.36
2025-10-27,Bogota,7652.04,739.4,3024.59
2025-10-27,Medellin,827.65,640.92,4073.75
2025-10-27,Cali,647.35,5300.31,4829.53
2025-10-27,Barranquilla,284.25,922.67,4194.94
2025-10-27,Cartagena,9488.57,2008.25,1523.54
2025-10-28,Bogota,1215.17,1089.48,4112.82
2025-10-28,Medellin,4962.89,392.8,4477.21
2025-10-28,Cali,2571.89,4284.35,2211.96
2025-10-28,Barranquilla,4578.4,3196.62,2177.54
2025-10-28,Cartagena,6066.0,225.19,5643.99
2025-10-29,Bogota,8122.71,3162.88,1534.41
2025-10-29,Medellin,3176.7,321.38,1209.69
2025-10-29,Cali,1736.32,1168.74,7171.15
2025-10-29,Barranquilla,912.49,3790.42,508.32
2025-10-29,Cartagena,4104.5,1143.63,5348.14
2025-10-30,Bogota,426.88,381.02,2798.49
2025-10-30,Medellin,5933.01,511.05,7458.05
2025-10-30,Cali,88.18,1855.62,1476.49
2025-10-30,Barranquilla,5955.29,2145.87,587.58
2025-10-30,Cartagena,803.11,1360.2,2014.76
2025-10-31,Bogota,1519.51,995.63,395.26
2025-10-31,Medellin,3066.81,588.5,7346.11
2025-10-31,Cali,3614.03,2996.98,3565.58
2025-10-31,Barranquilla,1155.44,736.03,428.29
2025-10-31,Cartagena,1661.28,510.87,269.59
2025-11-01,Bogota,266.76,193.08,5336.0
2025-11-01,Medellin,3832.29,1849.42,6077.9
2025-11-01,Cali,2669.89,1601.34,589.87
2025-11-01,Barranquilla,4433.42,3395.28,357.57
2025-11-01,Cartagena,3218.86,399.02,2428.14
2025-11-02,Bogota,309.71,654.64,8443.87
2025-11-02,Medellin,4690.28,1886.24,516.46
2025-11-02,Cali,964.5,204.17,751.66
2025-11-02,Barranquilla,1723.91,445.93,764.18
2025-11-02,Cartagena,4658.42,2506.76,1102.59
2025-11-03,Bogota,2032.28,2059.01,843.94
2025-11-03,Medellin,354.51,491.11,2304.12
2025-11-03,Cali,4014.49,389.61,5215.28
2025-11-03,Barranquilla,3552.35,1903.05,1521.38
2025-11-03,Cartagena,1289.98,600.94,954.16
2025-11-04,Bogota,1902.43,508.64,5586.13
2025-11-04,Medellin,1360.29,1224.93,1567.98
2025-11-04,Cali,634.65,1478.69,522.5
2025-11-04,Barranquilla,3560.76,1458.91,911.87
2025-11-04,Cartagena,3214.8,920.21,1350.55
2025-11-05,Bogota,6115.73,425.5,442.22
2025-11-05,Medellin,3643.88,5680.84,167.87
2025-11-05,Cali,3538.79,340.34,5727.02
2025-11-05,Barranquilla,2018.1,405.21,6416.54
2025-11-05,Cartagena,1810.65,450.82,3020.3
2025-11-06,Bogota,3381.84,44.3,2301.38
2025-11-06,Medellin,3711.65,2331.95,1087.6
2025-11-06,Cali,28.48,2453.95,1742.83
2025-11-06,Barranquilla,2286.61,148.5,3325.51
2025-11-06,Cartagena,756.52,715.22,1753.71
2025-11-07,Bogota,9865.62,766.57,5942.89
2025-11-07,Medellin,1106.77,215.11,1945.0
2025-11-07,Cali,1607.65,3157.42,625.42
2025-11-07,Barranquilla,5186.63,3204.69,7566.21
2025-11-07,Cartagena,281.86,2091.26,118.89
2025-11-08,Bogota,2319.07,367.05,3714.96
2025-11-08,Medellin,1955.53,632.81,1625.09
2025-11-08,Cali,650.34,441.57,3834.12
2025-11-08,Barranquilla,2367.81,3659.31,1870.68
2025-11-08,Cartagena,4444.3,1269.4,43.03
2025-11-09,Bogota,3301.5,217.02,3201.98
2025-11-09,Medellin,1485.16,12.72,4008.27
2025-11-09,Cali,270.91,425.86,1549.93
2025-11-09,Barranquilla,4459.99,4953.72,1970.54
2025-11-09,Cartagena,1350.68,42.58,103.79
2025-11-10,Bogota,1703.92,2511.08,3485.99
2025-11-10,Medellin,2508.97,57.8,257.24
2025-11-10,Cali,772.26,1060.54,1098.71
2025-11-10,Barranquilla,1334.76,432.3,1011.9
2025-11-10,Cartagena,4366.06,578.37,5661.93
2025-11-11,Bogota,2660.24,478.91,2081.81
2025-11-11,Medellin,4670.78,751.48,217.28
2025-11-11,Cali,4481.72,689.09,948.35
2025-11-11,Barranquilla,4378.66,2371.53,1880.51
2025-11-11,Cartagena,471.42,3930.37,9944.09
2025-11-12,Bogota,3268.04,696.27,1085.14
2025-11-12,Medellin,2081.9,2347.91,5603.41
2025-11-12,Cali,214.06,15.37,721.18
2025-11-12,Barranquilla,5952.13,2005.02,3871.71
2025-11-12,Cartagena,830.87,968.08,1001.54
2025-11-13,Bogota,47.36,2162.77,4544.31
2025-11-13,Medellin,3782.05,296.62,2436.52
2025-11-13,Cali,683.56,551.86,6931.66
2025-11-13,Barranquilla,236.35,1340.36,327.92
2025-11-13,Cartagena,9996.45,2176.96,668.41
2025-11-14,Bogota,1421.88,408.99,7506.68
2025-11-14,Medellin,6494.81,1170.87,2088.37
2025-11-14,Cali,3827.7,494.06,347.8
2025-11-14,Barranquilla,421.45,2745.78,6401.63
2025-11-14,Cartagena,3187.92,1358.72,735.83
2025-11-15,Bogota,596.11,463.24,920.26
2025-11-15,Medellin,946.95,3008.27,4827.45
2025-11-15,Cali,1633.84,1462.52,3726.77
2025-11-15,Barranquilla,14026.39,714.18,1383.71
2025-11-15,Cartagena,946.58,4473.38,7702.86
2025-11-16,Bogota,9194.67,2758.82,2055.62
2025-11-16,Medellin,2340.05,520.01,4536.37
2025-11-16,Cali,2885.18,286.0,1886.01
2025-11-16,Barranquilla,489.17,726.27,7072.37
2025-11-16,Cartagena,2559.39,2970.65,3490.45
2025-11-17,Bogota,1243.82,1150.31,3670.49
2025-11-17,Medellin,1255.38,759.81,2271.1
2025-11-17,Cali,2206.18,2165.35,1013.01
2025-11-17,Barranquilla,4379.99,37.63,1095.42
2025-11-17,Cartagena,3985.17,2478.53,3868.95
2025-11-18,Bogota,1090.45,3917.39,69.8
2025-11-18,Medellin,91.1,573.99,434.8
2025-11-18,Cali,826.32,1447.31,2191.65
2025-11-18,Barranquilla,1881.9,111.27,3175.03
2025-11-18,Cartagena,7628.53,34.96,4364.71
2025-11-19,Bogota,2055.95,3576.16,1584.11
2025-11-19,Medellin,4459.92,449.35,4353.42
2025-11-19,Cali,1908.16,291.66,2610.91
2025-11-19,Barranquilla,1240.59,138.77,559.46
2025-11-19,Cartagena,860.85,1094.84,1584.86
2025-11-20,Bogota,5476.98,1601.69,418.16
2025-11-20,Medellin,1019.88,2.1,3233.53
2025-11-20,Cali,639.21,1921.82,6709.41
2025-11-20,Barranquilla,3468.06,152.42,1544.74
2025-11-20,Cartagena,2413.82,3873.13,479.74
2025-11-21,Bogota,2957.39,715.71,8734.38
2025-11-21,Medellin,2822.69,1017.61,103.29
2025-11-21,Cali,2363.46,8.27,1398.95
2025-11-21,Barranquilla,352.26,2909.71,1812.41
2025-11-21,Cartagena,4086.61,596.26,1873.78
2025-11-22,Bogota,2023.58,1103.6,754.98
2025-11-22,Medellin,74.49,3362.41,1433.58
2025-11-22,Cali,5443.02,227.05,3749.82
2025-11-22,Barranquilla,592.52,2546.72,4539.61
2025-11-22,Cartagena,6798.15,948.85,3786.09
2025-11-23,Bogota,1772.14,3405.43,96.46
2025-11-23,Medellin,5507.86,2235.15,6104.67
2025-11-23,Cali,4839.35,780.51,1576.88
2025-11-23,Barranquilla,1111.84,131.74,5949.45
2025-11-23,Cartagena,3397.28,40.74,2577.49
2025-11-24,Bogota,4496.39,2828.5,2972.58
2025-11-24,Medellin,9569.23,868.76,941.81
2025-11-24,Cali,46.47,1455.58,4112.44
2025-11-24,Barranquilla,425.97,3034.81,8072.3
2025-11-24,Cartagena,2613.56,509.85,1454.61
2025-11-25,Bogota,7.13,2307.41,103.43
2025-11-25,Medellin,4110.87,27.83,4555.97
2025-11-25,Cali,2561.23,337.18,1263.52
2025-11-25,Barranquilla,3249.56,1653.88,2893.1
2025-11-25,Cartagena,2946.11,1901.51,4813.9
2025-11-26,Bogota,5684.34,2073.02,3968.59
2025-11-26,Medellin,661.7,251.64,1390.67
2025-11-26,Cali,1527.4,1130.72,7370.1
2025-11-26,Barranquilla,3820.5,2940.19,1050.0
2025-11-26,Cartagena,2315.63,519.81,537.9
2025-11-27,Bogota,2482.99,661.7,4282.38
2025-11-27,Medellin,1812.02,95.64,4281.71
2025-11-27,Cali,603.99,3414.65,122.49
2025-11-27,Barranquilla,5050.64,346.12,2800.62
2025-11-27,Cartagena,1754.44,1085.78,864.52
2025-11-28,Bogota,6667.29,484.61,6654.32
2025-11-28,Medellin,8765.32,649.46,901.86
2025-11-28,Cali,764.95,3059.89,2889.36
2025-11-28,Barranquilla,1856.1,713.45,439.61
2025-11-28,Cartagena,232.68,3182.68,6868.68
2025-11-29,Bogota,471.06,1912.65,460.62
2025-11-29,Medellin,2580.12,380.43,3131.65
2025-11-29,Cali,2151.21,423.8,831.11
2025-11-29,Barranquilla,1672.08,518.83,4230.86
2025-11-29,Cartagena,3714.47,1026.96,650.55
2025-11-30,Bogota,927.36,1178.39,4350.55
2025-11-30,Medellin,1602.96,3806.5,2251.74
2025-11-30,Cali,8586.97,2724.56,3811.88
2025-11-30,Barranquilla,2429.64,942.89,2351.03
2025-11-30,Cartagena,3345.17,46.44,2638.93
2025-12-01,Bogota,4902.02,1057.61,6167.93
2025-12-01,Medellin,2103.81,685.55,1650.13
2025-12-01,Cali,1907.59,1016.17,5902.82
2025-12-01,Barranquilla,2171.45,53.87,2024.26
2025-12-01,Cartagena,7146.33,7303.52,2283.32
2025-12-02,Bogota,1585.63,298.64,4504.59
2025-12-02,Medellin,7446.68,1596.34,1741.88
2025-12-02,Cali,138.09,393.93,6622.76
2025-12-02,Barranquilla,945.9,3805.45,2437.13
2025-12-02,Cartagena,7688.5,2213.47,1305.22
2025-12-03,Bogota,6877.14,562.03,4340.82
2025-12-03,Medellin,602.08,1739.36,1055.59
2025-12-03,Cali,634.71,2612.47,5186.29
2025-12-03,Barranquilla,3350.24,213.34,975.56
2025-12-03,Cartagena,1094.59,374.84,20.03
2025-12-04,Bogota,957.61,923.06,713.49
2025-12-04,Medellin,1055.79,166.11,5688.68
2025-12-04,Cali,1579.56,700.09,1325.17
2025-12-04,Barranquilla,7767.86,470.26,5994.83
2025-12-04,Cartagena,2580.87,3384.98,1453.08
2025-12-05,Bogota,807.0,414.94,1267.74
2025-12-05,Medellin,2536.99,2331.81,5842.57
2025-12-05,Cali,2299.05,462.78,273.47
2025-12-05,Barranquilla,431.11,1796.03,7416.34
2025-12-05,Cartagena,9485.91,1639.97,1967.19
2025-12-06,Bogota,2726.92,481.74,983.01
2025-12-06,Medellin,1118.31,1273.35,581.84
2025-12-06,Cali,2476.53,200.71,2231.37
2025-12-06,Barranquilla,834.8,516.21,6740.61
2025-12-06,Cartagena,5715.87,3029.38,1004.57
2025-12-07,Bogota,5109.69,347.22,1733.77
2025-12-07,Medellin,856.16,1321.84,1799.25
2025-12-07,Cali,4718.61,588.85,578.1
2025-12-07,Barranquilla,3010.0,223.55,1731.99
2025-12-07,Cartagena,240.72,3123.51,6524.68
2025-12-08,Bogota,870.07,1268.25,2557.31
2025-12-08,Medellin,7494.62,1262.89,1132.46
2025-12-08,Cali,590.58,1163.81,6207.45
2025-12-08,Barranquilla,2548.91,321.6,394.8
2025-12-08,Cartagena,352.99,1219.98,2787.77
2025-12-09,Bogota,562.72,309.62,1447.37
2025-12-09,Medellin,1073.26,3845.79,732.82
2025-12-09,Cali,43.34,164.98,580.32
2025-12-09,Barranquilla,2117.7,663.48,507.31
2025-12-09,Cartagena,10467.95,1159.25,10290.33
2025-12-10,Bogota,546.88,576.19,990.09
2025-12-10,Medellin,1842.61,2921.17,1752.23
2025-12-10,Cali,3291.81,569.83,1077.07
2025-12-10,Barranquilla,4639.79,137.34,3212.0
2025-12-10,Cartagena,45.03,117.86,2690.61
2025-12-11,Bogota,8352.81,1184.46,133.87
2025-12-11,Medellin,384.63,3919.73,2851.21
2025-12-11,Cali,1570.72,1643.19,9961.31
2025-12-11,Barranquilla,5730.39,1997.08,5401.16
2025-12-11,Cartagena,2043.72,1510.31,974.35
2025-12-12,Bogota,179.13,254.92,2040.9
2025-12-12,Medellin,4225.68,505.71,1315.78
2025-12-12,Cali,2497.91,2648.25,1932.83
2025-12-12,Barranquilla,1922.91,1118.14,1751.85
2025-12-12,Cartagena,1691.74,136.03,2779.53
2025-12-13,Bogota,2909.36,1660.66,2617.14
2025-12-13,Medellin,7482.9,1283.18,3749.37
2025-12-13,Cali,1657.22,2377.54,5775.98
2025-12-13,Barranquilla,1429.41,545.26,52.11
2025-12-13,Cartagena,1356.53,2016.84,2179.22
2025-12-14,Bogota,605.35,1603.71,2580.56
2025-12-14,Medellin,5076.51,413.88,826.24
2025-12-14,Cali,767.2,674.49,4998.11
2025-12-14,Barranquilla,2369.25,2478.51,435.74
2025-12-14,Cartagena,4137.06,2196.4,5255.7
2025-12-15,Bogota,137.7,277.53,4273.81
2025-12-15,Medellin,3774.77,1884.84,2709.77
2025-12-15,Cali,2613.69,3094.45,6099.4
2025-12-15,Barranquilla,404.53,2093.26,2806.86
2025-12-15,Cartagena,9256.44,512.9,590.56
2025-12-16,Bogota,3304.06,1232.15,6411.06
2025-12-16,Medellin,2784.57,2822.77,1004.26
2025-12-16,Cali,6613.86,1963.12,6256.57
2025-12-16,Barranquilla,3530.14,1864.81,3085.26
2025-12-16,Cartagena,2825.89,496.39,2592.43
2025-12-17,Bogota,2500.64,3409.91,5839.2
2025-12-17,Medellin,1324.96,199.25,3458.02
2025-12-17,Cali,4274.97,1248.21,2070.49
2025-12-17,Barranquilla,4184.33,764.85,3982.04
2025-12-17,Cartagena,4061.46,1691.96,964.02
2025-12-18,Bogota,2323.17,1139.14,1565.3
2025-12-18,Medellin,1233.91,238.91,1329.64
2025-12-18,Cali,2718.38,154.16,1911.49
2025-12-18,Barranquilla,459.91,1464.83,1737.87
2025-12-18,Cartagena,3832.34,1969.59,4137.76
2025-12-19,Bogota,4539.97,1323.17,2278.56
2025-12-19,Medellin,7088.87,619.46,39.41
2025-12-19,Cali,1587.51,602.65,6558.14
2025-12-19,Barranquilla,327.6,1115.12,415.95
2025-12-19,Cartagena,833.25,3554.42,3936.95
2025-12-20,Bogota,7.88,950.66,1069.76
2025-12-20,Medellin,5181.02,943.36,598.17
2025-12-20,Cali,5085.72,4399.87,14198.65
2025-12-20,Barranquilla,1872.23,89.63,165.83
2025-12-20,Cartagena,3228.56,721.37,149.64
2025-12-21,Bogota,470.83,2336.3,1750.77
2025-12-21,Medellin,5341.45,2804.28,2507.17
2025-12-21,Cali,2768.11,694.81,548.88
2025-12-21,Barranquilla,1275.29,699.99,3508.48
2025-12-21,Cartagena,5372.2,1928.62,8168.67
2025-12-22,Bogota,7608.82,1327.72,1696.44
2025-12-22,Medellin,3413.8,550.78,313.48
2025-12-22,Cali,2811.2,1036.78,4240.12
2025-12-22,Barranquilla,1366.96,6455.37,6567.08
2025-12-22,Cartagena,1260.88,44.95,4169.22
2025-12-23,Bogota,4803.24,1064.89,2444.47
2025-12-23,Medellin,3613.24,1131.22,5286.28
2025-12-23,Cali,516.96,2020.7,1444.15
2025-12-23,Barranquilla,2767.49,539.32,2113.08
2025-12-23,Cartagena,1147.74,2775.32,256.75
2025-12-24,Bogota,4098.79,828.04,543.56
2025-12-24,Medellin,1663.15,151.8,3760.04
2025-12-24,Cali,512.49,1554.09,2757.57
2025-12-24,Barranquilla,469.31,40.91,1254.26
2025-12-24,Cartagena,4265.7,1944.6,3488.73
2025-12-25,Bogota,2743.74,18.58,1203.14
2025-12-25,Medellin,2316.28,1423.87,5956.51
2025-12-25,Cali,1852.27,3054.72,6089.03
2025-12-25,Barranquilla,4588.19,1966.25,1845.72
2025-12-25,Cartagena,2639.56,1537.73,107.17
2025-12-26,Bogota,613.27,1898.71,5055.29
2025-12-26,Medellin,342.22,1467.1,5888.96
2025-12-26,Cali,1455.12,1588.72,6833.84
2025-12-26,Barranquilla,17364.64,1587.84,1428.83
2025-12-26,Cartagena,386.43,2741.68,825.05
2025-12-27,Bogota,2015.3,131.92,167.0
2025-12-27,Medellin,6453.2,1803.96,3827.93
2025-12-27,Cali,217.47,826.18,2245.39
2025-12-27,Barranquilla,533.21,421.9,2929.63
2025-12-27,Cartagena,2398.23,3597.84,2460.32
2025-12-28,Bogota,86.56,5032.4,5569.55
2025-12-28,Medellin,16493.19,2331.73,409.57
2025-12-28,Cali,684.43,1218.77,1323.05
2025-12-28,Barranquilla,396.55,1142.32,5594.01
2025-12-28,Cartagena,1400.71,178.74,4611.07
2025-12-29,Bogota,2569.96,1152.91,4904.71
2025-12-29,Medellin,7658.45,794.01,4628.59
2025-12-29,Cali,1822.05,2752.32,233.69
2025-12-29,Barranquilla,2141.44,3533.69,6063.14
2025-12-29,Cartagena,1614.77,997.33,298.73
2025-12-30,Bogota,2667.64,1269.81,10663.45
2025-12-30,Medellin,1076.25,2400.79,2360.95
2025-12-30,Cali,3878.08,1637.83,1366.61
2025-12-30,Barranquilla,4294.78,2276.81,1240.19
2025-12-30,Cartagena,2649.8,416.7,466.96
2025-12-31,Bogota,5910.95,3928.05,1242.21
2025-12-31,Medellin,3105.52,1164.36,2678.7
2025-12-31,Cali,1916.43,972.94,1849.96
2025-12-31,Barranquilla,5541.04,1229.74,9111.79
2025-12-31,Cartagena,2624.87,1729.0,2720.64
